D3,坐标确定位置,2020203010301,坐标确定位置
D5,坐标与图形性质,2020203010400,坐标与图形性质
D6,两点间的距离公式,2020203010500,两点间的距离公式
E,函数基础知识,,
E1,常量与变量,2020103010100,常量与变量
E2,函数的概念,2020103010200,函数的概念
E3,函数关系式,2020103010300,函数关系式
E4,函数自变量的取值范围,2020103010400,函数自变量的取值范围
E5,函数值,2020103010500,函数值
E6,函数的图象,2020103010600,函数的图象
E7,动点问题的函数图象,2020103010700,动点问题的函数图象
E8,函数的表示方法,2020103010800,函数的表示方法
E9,分段函数,2020103010900,分段函数
F,一次函数,2020103020000,一次函数
F1,一次函数的定义,2020103020101,一次函数的定义
F2,正比例函数的定义,2020103020201,正比例函数的定义
F3,一次函数的图象,2020103020300,一次函数的图象
F4,正比例函数的图象,2020103020400,正比例函数的图象
F5,一次函数的性质,2020103020500,一次函数的性质
F6,正比例函数的性质,2020103020600,正比例函数的性质
F7,一次函数图象与系数的关系,2020103020700,一次函数图象与系数的关系
F8,一次函数图象上点的坐标特征,2020103020800,一次函数图象上点的坐标特征
F9,一次函数图象与几何变换,2020103020900,一次函数图象与几何变换
FA,待定系数法求一次函数解析式,2020103021000,待定系数法求一次函数解析式
FB,待定系数法求正比例函数解析式,2020103021100,待定系数法求正比例函数解析式
FC,一次函数与一元一次方程,2020103021200,一次函数与一元一次方程
FD,一次函数与一元一次不等式,2020103021300,一次函数与一元一次不等式
FE,一次函数与二元一次方程（组）,2020103021400,一次函数与二元一次方程（组）
FF,两条直线相交或平行问题,2020103021500,两条直线相交或平行问题
FG,根据实际问题列一次函数关系式,2020103021601,根据实际问题列一次函数关系式
FH,一次函数的应用,2020103021700,一次函数的应用
FI,一次函数综合题,2020103021800,一次函数综合题
G,反比例函数,2020103030000,反比例函数
G1,反比例函数的定义,2020103030101,反比例函数的定义
G2,反比例函数的图象,2020103030200,反比例函数的图象
G3,反比例函数图象的对称性,2020103030300,反比例函数图象的对称性
G4,反比例函数的性质,2020103030400,反比例函数的性质
G5,反比例函数系数k的几何意义,2020103030500,反比例函数系数k的几何意义
G6,反比例函数图象上点的坐标特征,2020103030600,反比例函数图象上点的坐标特征
G7,待定系数法求反比例函数解析式,2020103030700,待定系数法求反比例函数解析式
G8,反比例函数与一次函数的交点问题,2020103030800,反比例函数与一次函数的交点问题
G9,根据实际问题列反比例函数关系式,,
GA,反比例函数的应用,2020103030900,反比例函数的应用
GB,反比例函数综合题,2020103031000,反比例函数综合题
H,二次函数,2020103040000,二次函数
H1,二次函数的定义,2020103040101,二次函数的定义
H2,二次函数的图象,2020103040200,二次函数的图象
H3,二次函数的性质,2020103040300,二次函数的性质
H4,二次函数图象与系数的关系,2020103040400,二次函数图象与系数的关系
H5,二次函数图象上点的坐标特征,2020103040500,二次函数图象上点的坐标特征
H6,二次函数图象与几何变换,2020103040600,二次函数图象与几何变换
H7,二次函数的最值,2020103040700,二次函数的最值
H8,待定系数法求二次函数解析式,2020103040800,待定系数法求二次函数解析式
H9,二次函数的三种形式,2020103040900,二次函数的三种形式
HA,抛物线与x轴的交点,2020103041000,抛物线与x轴的交点
HB,图象法求一元二次方程的近似根,2020103041100,图象法求一元二次方程的近似根
HC,二次函数与不等式（组）,2020103041200,二次函数与不等式（组）
HD,根据实际问题列二次函数关系式,2020103041300,根据实际问题列二次函数关系式
HE,二次函数的应用,2020103041400,二次函数的应用
HF,二次函数综合题,2020103041500,二次函数综合题
I,图形认识初步,2020201010000,图形认识初步
I1,认识立体图形,2020201010101,认识立体图形
I2,点、线、面、体,2020201010200,点、线、面、体
I3,欧拉公式,2020201010300,欧拉公式
I4,几何体的表面积,2020201010400,几何体的表面积
I5,认识平面图形,2020201010500,认识平面图形
I6,几何体的展开图,2020201010600,几何体的展开图
I7,展开图折叠成几何体,2020201010700,展开图折叠成几何体
I8,专题：正方体相对两个面上的文字,2020201010800,正方体相对两个面上的文字
I9,截一个几何体,2020201010900,截一个几何体
IA,直线、射线、线段,2020201011000,直线、射线、线段
IB,直线的性质：两点确定一条直线,2020201011100,两点确定一条直线
IC,线段的性质：两点之间线段最短,2020201011200,两点之间线段最短
ID,两点间的距离,2020201011300,两点间的距离
IE,比较线段的长短,2020201011400,比较线段的长短
IF,角的概念,2020201011500,角的概念
IG,钟面角,2020201011600,钟面角
IH,方向角,2020201011700,方向角
II,度分秒的换算,2020201011800,度分秒的换算
IJ,角平分线的定义,2020201011900,角平分线的定义
IK,角的计算,2020201012000,角的计算
IL,余角和补角,2020201020100,余角和补角
IM,七巧板,2020201012100,七巧板
IR,角的大小比较,2020201012200,角的大小比较
IX,计算器-角的换算,2020201012300,计算器-角的换算
J,相交线与平行线,2020201020000,相交线与平行线
J1,相交线,2020201020200,相交线
J2,对顶角、邻补角,2020201020300,对顶角、邻补角
J3,垂线,2020201020400,垂线
J4,垂线段最短,2020201020500,垂线段最短
J5,点到直线的距离,2020201020600,点到直线的距离
J6,同位角、内错角、同旁内角,2020201020700,同位角、内错角、同旁内角
J7,平行线,2020201020800,平行线
J8,平行公理及推论,2020201020900,平行公理及推论
J9,平行线的判定,2020201021000,平行线的判定
JA,平行线的性质,2020201021100,平行线的性质
JB,平行线的判定与性质,2020201021200,平行线的判定与性质
JC,平行线之间的距离,2020201021300,平行线之间的距离
K,三角形,2020201030100,三角形
K1,三角形,2020201030100,三角形
K2,三角形的角平分线、中线和高,2020201030200,三角形的角平分线、中线和高线
K3,三角形的面积,2020201030300,三角形的面积
K4,三角形的稳定性,2020201030400,三角形的稳定性
K5,三角形的重心,2020201030500,三角形的重心
K6,三角形三边关系,2020201030600,三角形三边关系
K7,三角形内角和定理,2020201030700,三角形内角和定理
K8,三角形的外角性质,2020201030800,三角形的外角性质
K9,全等图形,2020201040100,全等图形
KA,全等三角形的性质,2020201040200,全等三角形的性质
KB,全等三角形的判定,2020201040300,全等三角形的判定
KC,直角三角形全等的判定,2020201040400,直角三角形全等的判定
KD,全等三角形的判定与性质,2020201040500,全等三角形的判定与性质
KE,全等三角形的应用,2020201040600,全等三角形的应用
KF,角平分线的性质,2020201040700,角平分线的性质
KG,线段垂直平分线的性质,2020201050101,线段垂直平分线的性质
KH,等腰三角形的性质,2020201050200,等腰三角形的性质
KI,等腰三角形的判定,2020201050300,等腰三角形的判定
KJ,等腰三角形的判定与性质,2020201050400,等腰三角形的判定与性质
KK,等边三角形的性质,2020201050500,等边三角形的性质
KL,等边三角形的判定,2020201050600,等边三角形的判定
KM,等边三角形的判定与性质,2020201050700,等边三角形的判定与性质
KN,直角三角形的性质,2020201060100,直角三角形的性质
KO,含30度角的直角三角形,2020201060200,含30度角的直角三角形
KP,直角三角形斜边上的中线,2020201060300,直角三角形斜边上的中线
KQ,勾股定理,2020201060400,勾股定理
KR,勾股定理的证明,2020201060501,勾股定理的证明
KS,勾股定理的逆定理,2020201060600,勾股定理的逆定理
KT,勾股数,2020201060700,勾股数
KU,勾股定理的应用,2020201060800,勾股定理的应用
KV,平面展开-最短路径问题,2020201060900,平面展开-最短路径问题
KW,等腰直角三角形,2020201061000,等腰直角三角形
KX,三角形中位线定理,2020201070800,三角形中位线定理
L,四边形,2020201070000,四边形
L1,多边形,2020201070100,多边形
L2,多边形的对角线,2020201070200,多边形的对角线
L3,多边形内角与外角,2020201070300,多边形内角与外角
L4,平面镶嵌（密铺）,2020201070400,平面镶嵌（密铺）
L5,平行四边形的性质,2020201070500,平行四边形的性质
L6,平行四边形的判定,2020201070600,平行四边形的判定
L7,平行四边形的判定与性质,2020201070700,平行四边形的判定与性质
L8,菱形的性质,2020201070900,菱形的性质
L9,菱形的判定,2020201071000,菱形的判定
LA,菱形的判定与性质,2020201071100,菱形的判定与性质
LB,矩形的性质,2020201071200,矩形的性质
LC,矩形的判定,2020201071300,矩形的判定
LD,矩形的判定与性质,2020201071400,矩形的判定与性质
LE,正方形的性质,2020201071500,正方形的性质
LF,正方形的判定,2020201071600,正方形的判定
LG,正方形的判定与性质,2020201071700,正方形的判定与性质
LH,梯形,2020201071800,梯形
LI,直角梯形,2020201071900,直角梯形
LJ,等腰梯形的性质,2020201072000,等腰梯形的性质
LK,等腰梯形的判定,2020201072100,等腰梯形的判定
LL,梯形中位线定理,2020201072200,梯形中位线定理
LM,*平面向量,2020201072300,平面向量
LN,中点四边形,2020201072400,中点四边形
LO,四边形综合题,2020201072500,四边形综合题
M,圆,2020201080000,圆
M1,圆的认识,2020201080100,圆的认识
M2,垂径定理,2020201080200,垂径定理
M3,垂径定理的应用,2020201080300,垂径定理的应用
M4,圆心角、弧、弦的关系,2020201080400,圆心角、弧、弦的关系
M5,圆周角定理,2020201080500,圆周角定理
M6,圆内接四边形的性质,2020201080600,圆内接四边形的性质
M7,相交弦定理,2020201081500,相交弦定理
M8,点与圆的位置关系,2020201080700,点与圆的位置关系
M9,确定圆的条件,2020201080800,确定圆的条件
MA,三角形的外接圆与外心,2020201080900,三角形的外接圆与外心
MB,直线与圆的位置关系,2020201081000,直线与圆的位置关系
MC,切线的性质,2020201081100,切线的性质
MD,切线的判定,2020201081200,切线的判定
ME,切线的判定与性质,2020201081300,切线的判定与性质
MF,弦切角定理,2020201081700,弦切角定理
MG,切线长定理,2020201081400,切线长定理
MH,切割线定理,2020201081600,切割线定理
MI,三角形的内切圆与内心,2020201081800,三角形的内切圆与内心
MJ,圆与圆的位置关系,2020201081900,圆与圆的位置关系
MK,相切两圆的性质,2020201082000,相切两圆的性质
ML,相交两圆的性质,2020201082100,相交两圆的性质
MM,正多边形和圆,2020201082200,正多边形和圆
MN,弧长的计算,2020201082300,弧长的计算
MO,扇形面积的计算,2020201082400,扇形面积的计算
MP,圆锥的计算,2020201082500,圆锥的计算
MQ,圆柱的计算,2020201082600,圆柱的计算
MR,圆的综合题,2020201082700,圆的综合题
N,尺规作图,2020201090000,尺规作图
N1,作图—尺规作图的定义,2020201090100,作图—尺规作图的定义
N2,作图—基本作图,2020201090200,作图—基本作图
N3,作图—复杂作图,2020201090300,作图—复杂作图
N4,作图—应用与设计作图,2020201090400,作图—应用与设计作图
N5,作图—代数计算作图,2020201090500,作图—代数计算作图
O,命题与证明,,
O1,命题与定理,2020201100100,命题与定理
O2,推理与论证,2020201100200,推理与论证
O3,反证法,2020201100300,反证法
O4,轨迹,2020201100400,轨迹
P,图形的对称,,
P1,生活中的轴对称现象,2020202010100,生活中的轴对称现象
P2,轴对称的性质,2020202010200,轴对称的性质
P3,轴对称图形,2020202010300,轴对称图形
P4,镜面对称,2020202010400,镜面对称
P5,关于x轴、y轴对称的点的坐标,2020203020100,关于x轴、y轴对称的点的坐标
P6,坐标与图形变化-对称,2020203020200,坐标与图形变化-对称
P7,作图-轴对称变换,2020202010500,作图-轴对称变换
P8,利用轴对称设计图案,2020202010601,利用轴对称设计图案
P9,剪纸问题,,
PA,轴对称-最短路线问题,2020202010700,轴对称-最短路线问题
PB,翻折变换（折叠问题）,2020202010800,翻折变换（折叠问题）
PC,图形的剪拼,2020202010900,图形的剪拼
Q,图形的平移,2020202020000,图形的平移
Q1,生活中的平移现象,2020202020100,生活中的平移现象
Q2,平移的性质,2020202020200,平移的性质
Q3,坐标与图形变化-平移,2020203020300,坐标与图形变化-平移
Q4,作图-平移变换,2020202020300,作图-平移变换
Q5,利用平移设计图案,2020202020400,利用平移设计图案
R,图形的旋转,2020202030000,图形的旋转
R1,生活中的旋转现象,2020202030100,生活中的旋转现象
R2,旋转的性质,2020202030200,旋转的性质
R3,旋转对称图形,2020202030300,旋转对称图形
R4,中心对称,2020202030400,中心对称
R5,中心对称图形,2020202030500,中心对称图形
R6,关于原点对称的点的坐标,2020203020500,关于原点对称的点的坐标
R7,坐标与图形变化-旋转,2020203020400,坐标与图形变化-旋转
R8,作图-旋转变换,2020202030600,作图-旋转变换
R9,利用旋转设计图案,2020202030700,利用旋转设计图案
RA,几何变换的类型,2020202030800,几何变换的类型
RB,几何变换综合题,2020202030900,几何变换综合题
S,图形的相似,2020202040000,图形的相似
S1,比例的性质,2020202040100,比例的性质
S2,比例线段,2020202040200,比例线段
S3,黄金分割,2020202040300,黄金分割
S4,平行线分线段成比例,2020202040401,平行线分线段成比例
S5,相似图形,2020202040500,相似图形
S6,相似多边形的性质,2020202040600,相似多边形的性质
S7,相似三角形的性质,2020202040700,相似三角形的性质
S8,相似三角形的判定,2020202040800,相似三角形的判定
S9,相似三角形的判定与性质,2020202040900,相似三角形的判定与性质
SA,相似三角形的应用,2020202041000,相似三角形的应用
SB,作图—相似变换,2020202041100,作图—相似变换
SC,位似变换,2020202041200,位似变换
SD,作图-位似变换,2020202041300,作图-位似变换
SE,射影定理,2020202041400,射影定理
SO,相似形综合题,2020202041500,相似形综合题
T,锐角三角函数,2020202050000,锐角三角函数
T1,锐角三角函数的定义,2020202050100,锐角三角函数的定义
T2,锐角三角函数的增减性,2020202050200,锐角三角函数的增减性
T3,同角三角函数的关系,2020202050300,同角三角函数的关系
T4,互余两角三角函数的关系,2020202050400,互余两角三角函数的关系
T5,特殊角的三角函数值,2020202050500,特殊角的三角函数值
T6,计算器—三角函数,2020202050600,计算器—三角函数
T7,解直角三角形,2020202050701,解直角三角形
T8,解直角三角形的应用,2020202050800,解直角三角形的应用
T9,解直角三角形的应用-坡度坡角问题,2020202050900,解直角三角形的应用-坡度坡角问题
TA,解直角三角形的应用-仰角俯角问题,2020202051000,解直角三角形的应用-仰角俯角问题
TB,解直角三角形的应用-方向角问题,2020202051100,解直角三角形的应用-方向角问题
U,投影与视图,2020202060000,投影与视图
U1,简单几何体的三视图,2020202060100,简单几何体的三视图
U2,简单组合体的三视图,2020202060201,简单组合体的三视图
U3,由三视图判断几何体,2020202060300,由三视图判断几何体
U4,作图-三视图,2020202060400,作图-三视图
U5,平行投影,2020202060500,平行投影
U6,中心投影,2020202060600,中心投影
U7,视点、视角和盲区,2020202060700,视点、视角和盲区
V,数据收集与处理,,
V1,调查收集数据的过程与方法,2020301010100,调查收集数据的过程与方法
V2,全面调查与抽样调查,2020301010200,全面调查与抽样调查
V3,总体、个体、样本、样本容量,2020301010300,总体、个体、样本、样本容量
V4,抽样调查的可靠性,2020301010400,抽样调查的可靠性
V5,用样本估计总体,2020301010500,用样本估计总体
V6,频数与频率,2020301010600,频数与频率
V7,频数（率）分布表,2020301010700,频数（率）分布表
V8,频数（率）分布直方图,2020301010800,频数（率）分布直方图
V9,频数（率）分布折线图,2020301010900,频数（率）分布折线图
VA,统计表,2020301011000,统计表
VB,扇形统计图,2020301011101,扇形统计图
VC,条形统计图,2020301011202,条形统计图
VD,折线统计图,2020301011301,折线统计图
VE,统计图的选择,2020301011400,统计图的选择
VF,象形统计图,2020301011500,象形统计图
W,数据分析,2020301020000,数据分析
W1,算术平均数,2020301020100,算术平均数
W2,加权平均数,2020301020200,加权平均数
W3,计算器-平均数,2020301020300,计算器-平均数
W4,中位数,2020301020400,中位数
W5,众数,2020301020500,众数
W6,极差,2020301020600,极差
W7,方差,2020301020700,方差
W8,标准差,2020301020800,标准差
W9,计算器-标准差与方差,2020301020900,计算器-方差
WA,统计量的选择,2020301021000,统计量的选择
X,概率,2020302010000,概率
X1,随机事件,2020302010103,随机事件
X2,可能性的大小,2020302010200,可能性的大小
X3,概率的意义,2020302010300,概率的意义
X4,概率公式,2020302010400,概率公式
X5,几何概率,2020302010500,几何概率
X6,列表法与树状图法,2020302010600,列表法与树状图法
X7,游戏公平性,2020302010700,游戏公平性
X8,利用频率估计概率,2020302020100,利用频率估计概率
X9,模拟实验,2020302020200,模拟实验
XY,待定考点,,
#,整数问题,2020501000000,整数问题
#1,数的十进制,2020501010000,数的十进制
#2,奇数与偶数,2020501020000,奇数与偶数
#3,数的整除性,2020501030000,数的整除性
#4,带余除法,2020501040000,带余除法
#5,质数与合数,2020501050000,质数与合数
#6,约数与倍数,2020501060000,约数与倍数
#7,同余问题,2020501070000,同余问题
#8,尾数特征,2020501080000,尾数特征
#9,完全平方数,2020501090000,完全平方数
#A,质因数分解,2020501100000,质因数分解
#B,整数问题的综合运用,2020501110000,整数问题的综合运用
%,数与式,2020101000000,数与式
%1,有理数无理数的概念与运算,2020502010000,有理数无理数的概念与运算
%2,因式定理与综合除法,2020502020000,因式定理与综合除法
%3,余式定理,2020502030000,余式定理
%4,立方公式,2020502040000,立方公式
%5,整式的等式证明,2020502050000,整式的等式证明
%6,对称式和轮换对称式,2020502060000,对称式和轮换对称式
%7,部分分式,2020502070000,部分分式
%8,分式的条件求值,2020502080000,分式的条件求值
%9,分式的等式证明,2020502090000,分式的等式证明
%A,拆项、添项、配方、待定系数法,2020502100000,拆项、添项、配方、待定系数法
%B,绝对值,2020502110000,绝对值-竞赛
%C,因式分解,2020502120000,因式分解-竞赛
&,方程与不等式,2020102000000,方程与不等式
&1,含字母系数的一元一次方程,2020503010000,含字母系数的一元一次方程
&2,含绝对值符号的一元一次方程,2020503020000,含绝对值符号的一元一次方程-竞赛
&3,二元一次不定方程的整数解,2020503030000,二元一次不定方程的整数解
&4,二元一次不定方程的应用,2020503040000,二元一次不定方程的应用
&5,三元一次不定方程,2020503050000,三元一次不定方程
&6,非一次不定方程（组）,2020503060000,非一次不定方程（组）
&7,多元一次方程组,2020503070000,多元一次方程组
&8,含字母系数的一元二次方程,2020503080000,含字母系数的一元二次方程
&9,含绝对值符号的一元二次方程,2020503090000,含绝对值符号的一元二次方程
&A,一元二次方程的整数根与有理根,2020503100000,一元二次方程的整数根与有理根
&B,一元二次方程根的分布,2020503110000,一元二次方程根的分布
&C,高次方程,2020503120000,高次方程
&D,无理方程,2020503130000,无理方程
&E,二元二次方程组,2020503140000,二元二次方程组
&F,含字母系数的一元一次不等式,2020503150000,含字母系数的一元一次不等式
&G,含绝对值的一元一次不等式,2020503160000,含绝对值的一元一次不等式
&H,一元二次不等式,2020503170000,一元二次不等式
&I,应用类问题,2020503180000,应用类问题
*,函数,2020103010000,函数
*1,y=|ax+b|的图象与性质,2020504010000,y=|ax+b|的图象与性质
*2,y=|ax2+bx+c|的图象与性质,2020504020000,y=|ax2+bx+c|的图象与性质
*3,含字母系数的二次函数,2020504030000,含字母系数的二次函数
*4,整式函数的最值,2020504040000,整式函数的最值
*5,分式函数的最值,2020504050000,分式函数的最值
*6,绝对值函数的最值,2020504060000,绝对值函数的最值
*7,无理函数的最值,2020504070000,无理函数的最值
*8,多元函数的最值,2020504080000,多元函数的最值
*9,一元二次方程的最值,2020504090000,一元二次方程的最值
*A,二次函数在给定区间上的最值,2020504100000,二次函数在给定区间上的最值
*B,几何问题的最值,2020504110000,几何问题的最值
*C,实际问题的最值,2020504120000,实际问题的最值
*D,取整计算,2020504130000,取整计算
*E,一次函数的最值,2020504140000,一次函数的最值
*F,函数最值问题,2020504150000,函数最值问题
@,几何,,
@1,三角形边角关系,2020505010000,三角形边角关系
@2,面积及等积变换,2020505020000,面积及等积变换
@3,三角形的五心,2020505030000,三角形的五心
@4,四点共圆,2020505040000,四点共圆
