2N,刚体的平衡条件,3040304040000,刚体的平衡条件
2O,物体平衡的稳定性,3040304040000,刚体的平衡条件
2P,影响稳度的因素,3040304040000,刚体的平衡条件
2Q,机械,3040304040000,刚体的平衡条件
2S,胡克定律,3040301040100,弹簧的弹力、胡克定律
3,牛顿运动定律,3040400000000,牛顿运动定律
31,惯性,3040401030000,惯性
32,加速度与力、质量的关系式,3040402010000,基本概念（牛顿第二定律）
33,加速度与力的关系图像,3040405010100,一般实验及误差分析（倾斜木板法）
34,加速度与质量的关系图像,3040405010100,一般实验及误差分析（倾斜木板法）
35,作用力和反作用力,3040403020000,计算与应用（牛顿第三定律）
36,牛顿第一定律,3040401040000,平衡状态的分析
37,牛顿第二定律,3040402020000,瞬时性问题
38,牛顿第三定律,3040403020000,计算与应用（牛顿第三定律）
39,牛顿运动定律的综合应用,3040404010100,水平方向（牛顿定律与直线运动）
3A,力学单位制,3040402050000,力学单位制
3B,超重和失重,3040404020200,计算与应用（超重与失重）
3C,牛顿运动定律的应用-物体的平衡,3040703050100,速度相同（多物体问题）
3D,测量加速度、力、质量,3040405010100,一般实验及误差分析（倾斜木板法）
3E,牛顿运动定律的应用-超重和失重,3040404020200,计算与应用（超重与失重）
3F,牛顿运动定律的应用-连接体,3040404030100,加速度相同（连接体问题）
4,曲线运动、万有引力,,
41,曲线运动,3040501010200,计算与应用（曲线运动的条件）
42,物体做曲线运动的条件,3040501010200,计算与应用（曲线运动的条件）
43,平抛运动,3040502010200,普通问题（水平与竖直运动）
44,运动的合成和分解,3040501020200,计算与应用（运动的合成）
45,互成角度的两个匀速直线运动的合成,3040501020200,计算与应用（运动的合成）
46,平抛物体与自由落体同时落地,3040502010200,普通问题（水平与竖直运动）
47,匀速圆周运动,3040504030100,摩擦力或拉力提供向心力
48,线速度、角速度和周期、转速,3040504010300,线速度与角速度关系问题
49,向心加速度,3040504010402,计算和应用（向心加速度）
4A,向心力,3040504020100,绳子模型
4B,决定向心力大小的因素,3040504020100,绳子模型
4C,离心现象,3040504040000,离心现象
4D,开普勒定律,3040601020000,椭圆轨道的计算
4E,万有引力定律的发现和万有引力恒量的测定,3040602010200,万有引力定律的推导和简单应用
4F,万有引力定律及其应用,3040602020102,行星或卫星各物理量的比
4G,人造卫星的环绕速度,3040602020102,行星或卫星各物理量的比
4H,人造卫星的加速度、周期和轨道的关系,3040602020102,行星或卫星各物理量的比
4I,第一宇宙速度、第二宇宙速度和第三宇宙速度,3040602020201,第一宇宙速度
4J,同步卫星,3040602020101,同步卫星
5,动量,,
51,动量 冲量,3040801010100,概念（动量和冲量）
52,动量定理,3040801010200,用动量定理的解释
53,动量守恒定律,3040802010200,动量守恒的简单应用
55,弹性碰撞和非弹性碰撞,3040802020101,动碰静（完全弹性碰撞）
56,用动量守恒定律定量分析一维碰撞问题,3040802020400,碰撞分析
57,反冲,3040803010000,爆炸模型
6,机械能,,
61,功的概念,3040701010100,概念和简单计算(功)
62,功的计算,3040701010100,概念和简单计算(功)
63,功率、平均功率和瞬时功率,3040701020200,瞬时功率
64,动能,3040703010200,计算与应用（动能）
65,动能定理,3040703020100,直线运动（单力单过程问题）
66,动能定理的应用,3040703020100,直线运动（单力单过程问题）
67,重力势能,3040702010200,计算与应用（重力势能）
68,重力势能的变化与重力做功的关系,3040702010200,计算与应用（重力势能）
69,弹性势能,3040702020200,计算与应用（弹性势能）
6A,动能和势能的相互转化,3040703020100,直线运动（单力单过程问题）
6B,功能关系,3040703060000,功能关系
6C,机械能守恒定律,3040704020000,单物体单过程（机械能守恒定律）
6D,能量转化和转移的方向性,3042002020000,热力学第二定律的微观解释
6G,* 伯努利方程,3040705040200,伯努利方程，流速与压强
6H,* 流体的压强和流速有关,3040705040200,伯努利方程，流速与压强
7,机械振动,3040900000000,机械振动
71,简谐运动,3040901010000,简谐运动的特征及描述
72,简谐运动的振幅、周期和频率,3040901010000,简谐运动的特征及描述
73,简谐运动的振动图象,3040901030000,振动图像
74,简谐运动的回复力和能量,3040901040000,简谐运动的回复力和能量
75,单摆,3040902010000,单摆周期公式及振动图像
76,单摆周期公式,3040902010000,单摆周期公式及振动图像
77,简谐运动的能量、阻尼运动,3040901050000,阻尼振动
78,用单摆测定重力加速度,3040904000000,实验：用单摆测重力加速度
79,自由振动和受迫振动,3040903000000,受迫振动与共振
7A,产生共振的条件及其应用,3040903000000,受迫振动与共振
7B,* 用三角函数表示简谐运动,3040901010000,简谐运动的特征及描述
7C,* 相位,3040901030000,振动图像
8,分子热运动和热机,,
81,分子动理论的基本观点和实验依据,3041703010100,扩散现象
82,阿伏加德罗常数,3041702000000,阿伏伽德罗常数
83,分子的热运动,3041703010100,扩散现象
84,布朗运动,3041703010200,布朗运动
85,扩散,3041703010100,扩散现象
86,分子间的相互作用力,3041703020000,分子间的作用力
87,分子势能,3041706020000,分子势能
88,分子运动速率的统计分布规律,3041805000000,分子运动速率的统计分布
89,温度是分子平均动能的标志,3041706010000,分子动能
8A,物体的内能,3041706020000,分子势能
8B,热量,3042001020000,热与内能
8C,改变内能的两种方式,3042001030100,简单应用（热力学第一定律）
8D,用分子动理论和统计观点解释气体压强,3041805000000,分子运动速率的统计分布
8E,温度、气体压强和内能,3041704000000,温度和温标
8F,热力学第一定律,3042001030100,简单应用（热力学第一定律）
8G,能量守恒定律,3042001030100,简单应用（热力学第一定律）
8H,热力学第二定律,3042002010000,热力学第二定律的两种表述
8I,有序、无序和熵,3042002020000,热力学第二定律的微观解释
8J,热力学第二定律的应用,3042002010000,热力学第二定律的两种表述
8K,永动机不能“永动”的原因,3042002030000,第二类永动机
8L,估测油酸分子大小,3041701000000,实验：油膜法测分子直径
8M,能源的开发和利用,3042004000000,能源和可持续发展
8N,能源的利用与环境保护,3042004000000,能源和可持续发展
8O,内能的不同利用方式,3042004000000,能源和可持续发展
8P,破坏臭氧层的原因与后果,3042004000000,能源和可持续发展
8Q,热机的工作原理,3042003010000,内燃机的工作原理
8R,热机的能量转化与守恒问题,3042003040000,热机的效率
8S,内燃机的工作原理,3042003010000,内燃机的工作原理
8T,汽轮机的工作原理,3042003020000,汽轮机的工作原理
8U,喷气发动机的工作原理,3042003030000,喷气发动机的工作原理
8V,热机的效率,3042003040000,热机的效率
8W,活塞式内燃机,3042003010000,内燃机的工作原理
8X,致冷原理,3042003050000,电冰箱的组成和主要机构及其工作原理
8Y,冷暖两用空调机的工作原理,3042003050000,电冰箱的组成和主要机构及其工作原理
8Z,热机对环境的影响及减小影响的方法,3042004000000,能源和可持续发展
9,固体、液体和气体,,
91,* 固体的微观结构,3041901010000,固体的微观结构
92,* 晶体和非晶体,3041901020000,晶体和非晶体
93,* 液体的微观结构,3041902010000,液体的微观结构
94,* 液晶,3041902020000,液晶
95,* 液体的表面张力现象和毛细现象,3041902030000,液体表面张力和毛细管现象
96,*表面张力产生的原因,3041902030000,液体表面张力和毛细管现象
97,气体的实验定律,3041802000000,气体的等容变化和等压变化
98,理想气体,3041803000000,理想气体的状态方程
99,理想气体的状态方程,3041803000000,理想气体的状态方程
9A,普适气体恒量,3041803000000,理想气体的状态方程
9B,气体分子运动的特点,3041804000000,气体热现象的微观意义
9C,气体压强的微观意义,3041804000000,气体热现象的微观意义
9D,气体的等温变化,3041801000000,气体的等温变化
9E,气体的等容变化和等压变化,3041802000000,气体的等容变化和等压变化
9F,气体热现象的微观意义,3041804000000,气体热现象的微观意义
9G,*饱和汽、未饱和汽和饱和气压,3041903010000,饱和汽、未饱和汽和饱和气压
9H,*相对湿度,3041903020000,相对湿度
9I,物态变化中的能量交换,3041904000000,物态变化中的能量交换
9J,气体的体积、温度、压强之间的关系,3041803000000,理想气体的状态方程
9K,封闭气体压强,3041801000000,气体的等温变化
A,电场,3041100000000,电场
A1,元电荷、点电荷,3041101010000,静电现象，电量，元电荷，电荷守恒
A2,电荷守恒定律,3041101010000,静电现象，电量，元电荷，电荷守恒
A3,电子的比荷,3042501010000,电子的发现
A4,库仑定律,3041101020200,平衡类问题
A5,电场,3041102010000,电场强度的定义
A6,电场强度,3041102010000,电场强度的定义
A7,电场线,3041102020000,电场线
A8,点电荷的场强,3041102010000,电场强度的定义
A9,匀强电场,3041102010000,电场强度的定义
AA,电场的叠加,3041102030000,等量异种电荷周围的电场
AB,电势差,3041103020000,电势差与等势面
AC,电势,3041103010000,电势能和电势
AD,电势差与电场强度的关系,3041103040000,电势差与电场强度的关系
AE,电势能,3041103010000,电势能和电势
AF,等势面,3041103020000,电势差与等势面
AG,匀强电场中电势差和电场强度的关系,3041103040000,电势差与电场强度的关系
AH,静电场中的导体,3041105010000,电场中的导体
AI,静电现象的解释,3041105010000,电场中的导体
AJ,静电屏蔽,3041105020000,静电屏蔽
AK,带电粒子在匀强电场中的运动,3041303050100,直线运动(复合场)
AL,示波管及其使用,3041107040100,示波器原理
AM,射线管的构造及其工作原理,3041107040100,示波器原理
AN,电容器,3041106000000,电容器
AO,常见电容器的构造,3041206040000,含有电容器的电路
AP,电容,3041206040000,含有电容器的电路
AQ,平行板电容器的电容,3041206040000,含有电容器的电路
AR,影响平行板电容器电容的因素,3041206040000,含有电容器的电路
AS,电容器的动态分析,3041106030000,电容器的变化
AT,* 静电的利用和防止,3041105030000,静电的利用和防止
B,电路与恒定电流,,
B1,电流、电压概念,3041201010000,电流的定义
B2,欧姆定律,3041203010000,串联与并联电路
B3,常见的电路元器件及其在电路中的作用,3041507000000,家庭电路和安全用电知识
B4,多用电表的原理及其使用,3041207050100,多用电表的原理
B5,导体的电阻,3041205020000,计算与应用（电阻定律）
B7,电阻定律,3041205020000,计算与应用（电阻定律）
B8,电阻率与温度的关系,3041207030000,实验：绘制小灯泡的伏安特性曲线
B9,电源的电动势和内阻,3041206010000,闭合电路欧姆定律
BB,闭合电路的欧姆定律,3041206010000,闭合电路欧姆定律
BC,路端电压与负载的关系,3041206010000,闭合电路欧姆定律
BD,闭合电路中的能量转化,3041206020000,输出功率
BE,伏安法测电阻,3041207020102,分压接法
BF,欧姆表的原理,3041207050100,多用电表的原理
BG,电功、电功率,3041204010000,电功、电功率
BH,焦耳定律,3041204020000,焦耳定律
BI,焦耳定律的应用,3041204020000,焦耳定律
BJ,串联电路和并联电路,3041203010000,串联与并联电路
BK,简单的逻辑电路,3041208010000,基本的逻辑元件
BL,集成电路的作用,3041208010000,基本的逻辑元件
BM,常见家用电器的基本工作原理,3041507000000,家庭电路和安全用电知识
BN,电灯变暗的原因,3041505010000,减少电流损耗的原理
BO,微波炉的结构和工作原理,3042205010000,无线电和微波
BP,录音机的结构和工作原理,3041403010000,互感
BQ,常见家用电器技术参数的含义及其选用,3041507000000,家庭电路和安全用电知识
BR,电阻器、电容器和电感器的识别,3041503010000,含有电感和电容的交流电路
BS,家用电器故障原因判断,3041507000000,家庭电路和安全用电知识
BT,家庭电路和安全用电知识,3041507000000,家庭电路和安全用电知识
BU,废旧电器的处理,3041507000000,家庭电路和安全用电知识
C,磁场,3041300000000,磁场
C1,磁现象和磁场,3041301010200,条形与U形磁体
C2,几种常见的磁场,3041301010200,条形与U形磁体
C3,磁感应强度,3041301010200,条形与U形磁体
C4,磁感线及用磁感线描述磁场,3041301010200,条形与U形磁体
C5,地磁场,3041301010300,地磁场
C6,通电直导线和通电线圈周围磁场的方向,3041301020100,通电直导线周围的磁场
C7,电流的磁场对磁针的作用,3041302010000,方向的判断（安培力）
C8,磁场对电流的作用,3041302020000,平衡问题（安培力）
C9,平行通电直导线间的作用,3041302050000,通电导线间的相互作用
CA,安培定则,3041302010000,方向的判断（安培力）
CB,分子电流假说,3041301030000,分子电流假说
CC,安培力,3041302020000,平衡问题（安培力）
CD,左手定则,3041302010000,方向的判断（安培力）
CE,安培力的计算,3041302020000,平衡问题（安培力）
CF,洛仑兹力,3041303010000,洛伦兹力方向的判断和计算
CG,判断洛仑兹力的方向,3041303010000,洛伦兹力方向的判断和计算
CH,洛仑兹力的计算,3041303010000,洛伦兹力方向的判断和计算
CI,带电粒子在匀强磁场中的运动,3041303030100,速度——速度法
CJ,电子束的磁偏转原理及其应用,3041303020100,电子束在磁场中的偏转
CK,质谱仪和回旋加速器的工作原理,3041304010100,质谱仪
CL,磁电式电表原理,3041302060000,磁电式电表
CM,带电粒子在混合场中的运动,3041303040100,从电场到磁场的运动（带电粒子在组合场中的运动）
CO,霍尔效应及其应用,3041304040000,霍尔效应
D,电磁感应,3041400000000,电磁感应
D1,电磁感应现象的发现过程,3041401020000,产生感应电流的条件
D2,感应电流的产生条件,3041401020000,产生感应电流的条件
D3,直导线在磁场中运动时感应电流的方向,3041402020101,匀速运动（单杆模型）
D4,感应电动势的产生条件,3041401020000,产生感应电流的条件
D5,影响感应电动势大小的因素,3041402010100,感生电动势在电路中的应用
D6,电磁感应在生活和生产中的应用,3041404010000,生活中的常见电器
D7,磁通量,3041401010000,磁通量与磁通量的变化
D8,法拉第电磁感应定律,3041402010100,感生电动势在电路中的应用
D9,导体切割磁感线时的感应电动势,3041402020101,匀速运动（单杆模型）
DA,感生电动势、动生电动势,3041402010100,感生电动势在电路中的应用
DB,楞次定律,3041401030100,增反减同
DC,右手定则,3041401030400,右手定则
DD,电磁感应中的能量转化,3041402020500,电磁感应中能量的转化
DE,自感现象和自感系数,3041403020200,直流电路中的自感线圈自感
DF,自感现象的应用,3041403020200,直流电路中的自感线圈自感
DG,* 涡流现象及其应用,3041404010000,生活中的常见电器
DH,日光灯镇流器的作用和原理,3041403020300,日光灯原理
DI,电磁灶的结构和原理,3041404010000,生活中的常见电器
E,交变电流,3041501000000,交变电流
E1,交变电流,3041501010100,线圈在匀强磁场中旋转
E2,交流发电机及其产生正弦式电流的原理,3041501020000,正弦交流电的变化规律与图像
E3,正弦式电流的图象和三角函数表达式,3041501020000,正弦交流电的变化规律与图像
E4,正弦式电流的最大值和有效值、周期和频率,3041502010000,最大值和有效值
E5,交流的峰值、有效值以及它们的关系,3041502010000,最大值和有效值
E6,交流电的平均值及其应用,3041502020000,平均值及其应用
E7,感抗和容抗,3041503010000,含有电感和电容的交流电路
E8,变压器的构造和原理,3041504010000,变压器的原理和简单应用
E9,电能的输送,3041505010000,减少电流损耗的原理
EA,远距离输电,3041505010000,减少电流损耗的原理
EB,提高输电电压对减少输电损耗的作用,3041505020000,完整的输电和用电电路
EC,三相交变电流,3041506000000,三相交变电流
ED,三相电流的线电压、相电压,3041506000000,三相交变电流
EE,三相四线制及其线电压和相电压,3041506000000,三相交变电流
EF,电容器和电感器对交变电流的导通和阻碍作用,3041503010000,含有电感和电容的交流电路
EH,* 感应电动机原理,3041401040000,感应电动机原理
F,机械波,3041000000000,机械波
F1,波的形成和传播,3041001050000,机械波的传播
F2,机械波,3041001010000,概念（机械波）
F3,横波和纵波,3041001020000,横波与纵波
F4,横波的图象,3041001030000,横波的图像
F5,波长、频率和波速的关系,3041001040000,机械波的波长、频率和波速
F6,波的叠加,3041003030200,计算与应用（波的干涉）
F7,波的干涉和衍射现象,3041003020200,计算与应用（波的衍射）
F8,声波,3041003050100,声波的传播
F9,超声波及其应用,3041003050200,超声波
FA,声音的共呜,3041003050300,声音的共鸣
FB,声波的干涉,3041003050400,声波的干涉和衍射
FC,多普勒效应,3041003040000,多普勒效应
FD,惠更斯原理,3041002000000,惠更斯原理
G,电磁场、电磁波及电磁技术,,
G1,电磁场,3042201000000,电磁波的发现与基本性质
G2,电磁波的产生,3042202000000,电磁振荡
G3,电磁波的周期、频率和波速,3042202000000,电磁振荡
G4,电磁波的发射、传播和接收,3042203000000,电磁波的发射和接收
G5,电磁波谱,3042205010000,无线电和微波
G6,电磁波的应用,3042204000000,电磁波与信息化社会
G7,长波、中波、短波、微波的不同传播特点,3042205010000,无线电和微波
G8,移动通信的工作原理,3042204000000,电磁波与信息化社会
G9,移动电话的工作原理,3042204000000,电磁波与信息化社会
GA,常见传感器的工作原理,3041601000000,传感器及其工作原理
GB,传感器在生产、生活中的应用,3041602000000,传感器的应用
GC,集成电路与微电子技术,3041208020000,逻辑电路的应用
GD,电视、广播和电视机的工作模式,3042203000000,电磁波的发射和接收
GE,电视机的主要结构,3042203000000,电磁波的发射和接收
GF,电视、广播技术的新进展,3042204000000,电磁波与信息化社会
GG,高清晰度电视与普通电视的主要区别,3042203000000,电磁波的发射和接收
GH,家用电脑的组成,3041208020000,逻辑电路的应用
GI,模拟信号与数字信号的区别,3042203000000,电磁波的发射和接收
GJ,信息传播、处理和存储技术的发展,3042204000000,电磁波与信息化社会
GK,网络技术对经济、社会的影响,3042204000000,电磁波与信息化社会
GL,电磁波在日常生活和生产中的广泛应用,3042204000000,电磁波与信息化社会
H,光,3042100000000,光
H1,光的反射定律,3042101010000,光的反射定律
H2,平面镜成像,3042101010000,光的反射定律
H3,光的折射定律,3042101020000,光的折射定律
H4,折射率及其测定,3042101040100,插针法
H5,全反射,3042101030100,临界问题
H6,光导纤维及其应用,3042101030300,光导纤维
H7,光通过棱镜时的偏折和色散,3042102040000,光的色散
H8,颜色及光的色散,3042102040000,光的色散
H9,光的干涉,3042102010100,光的双缝干涉
HA,光的衍射,3042102020000,光的衍射
HB,光的偏振,3042102030000,光的偏振
HC,双缝干涉的条纹间距与波长的关系,3042102010100,光的双缝干涉
HD,光的双缝干涉现象和薄膜干涉现象,3042102010300,光的薄膜干涉
HE,用双缝干涉实验测定光的波长,3042102010200,实验：用双缝干涉测量光的波长
HF,激光的特性和应用,3042103000000,激光
HG,透镜成像规律,3042101050000,透镜成像规律
HH,显微镜和望远镜,3042101050000,透镜成像规律
HI,照相机,3042101050000,透镜成像规律
I,光的波粒二象性,3042403010000,光的波粒二象性
I1,光的电磁本性,3042205010000,无线电和微波
I2,电磁波谱,3042205010000,无线电和微波
I3,光谱和光谱分析,3042503010000,氢原子光谱
I4,红外线的热效应和红外线遥控,3042205020000,红外线
I5,紫外线的荧光效应及其应用,3042205030000,紫外线
I6,X射线、α射线、β射线、γ射线及其特性,3042601010000,放射性元素的衰变
I7,X射线管,3042205040000,X射线和γ射线
I8,粒子物理学的基础知识,3042601020000,探测射线的方法
I9,量子化现象,3042401000000,能量量子化
IA,宏观物体和微观粒子的能量变化特点,3042401000000,能量量子化
IB,概率波,3042403020000,德布罗意波
IC,光电效应,3042402020000,光电效应的特点
ID,光子,3042402010000,光子
IE,爱因斯坦光电效应方程,3042402020000,光电效应的特点
IF,光的波粒二象性,3042403010000,光的波粒二象性
IG,物质波,3042403020000,德布罗意波
IH,光的本性学说的发展简史,3042702010000,经典力学（物理学史）
II,* 不确定性关系,3042404000000,概率波及不确定关系
J,原子、原子核与核技术,,
J1,粒子散射实验,3042502000000,原子的核式结构模型
J2,原子的核式结构,3042502000000,原子的核式结构模型
J3,玻尔模型和氢原子的能级结构,3042503020000,玻尔的氢原子模型
J4,氢原子的能级公式和跃迁,3042503020000,玻尔的氢原子模型
J5,氢原子光谱,3042503010000,氢原子光谱
J6,氢原子中的电子云,3042503020000,玻尔的氢原子模型
J7,光子的发射和吸收,3042402010000,光子
J8,原子核的组成,3042601010000,放射性元素的衰变
J9,天然放射现象,3042601010000,放射性元素的衰变
JA,原子核衰变及半衰期、衰变速度,3042601010000,放射性元素的衰变
JB,放射性同位素的应用,3042601010000,放射性元素的衰变
JC,放射性污染和防护,3042601030000,放射性的应用与防护
JD,核力的性质,3042602030000,核力与结合能
JE,原子核的结合能,3042602030000,核力与结合能
JF,原子核的人工转变,3042601040000,原子核的人工转变
JG,轻核与重核内中子数、质子数具有不同比例的原因,3042602030000,核力与结合能
JH,质量亏损,3042602040000,核反应产生能量的计算
JI,爱因斯坦质能方程,3042602040000,核反应产生能量的计算
JJ,裂变反应和聚变反应,3042602020000,核聚变
JK,重核的裂变,3042602010000,重核的裂变
JL,轻核的聚变,3042602020000,核聚变
JM,受控聚变反应,3042602020000,核聚变
JN,可控热核反应,3042602020000,核聚变
JO,链式反应及其发生条件,3042602010000,重核的裂变
JP,核反应堆,3042602010000,重核的裂变
JQ,常用裂变反应堆的类型,3042602010000,重核的裂变
JR,核电站的工作模式,3042602010000,重核的裂变
JS,恒星的演化,3042602030000,核力与结合能
JT,人类对物质结构的认识,3042602030000,核力与结合能
K,相对论,,
K1,狭义相对论,3042301000000,相对论的诞生
K2,* 爱因斯坦相对性原理和光速不变原理,3042301000000,相对论的诞生
K3,* 同时的相对性,3042302000000,时间和空间的相对性
K4,* 时间间隔的相对性,3042302000000,时间和空间的相对性
K5,* 长度的相对性,3042302000000,时间和空间的相对性
K6,* 相对论速度叠加公式,3042302000000,时间和空间的相对性
K7,* 质量和速度的关系,3042303000000,狭义相对论的其他结论
K8,相对论质能关系,3042303000000,狭义相对论的其他结论
K9,* 广义相对论简介,3042304000000,广义相对论简介
KA,经典时空观与相对论时空观的主要区别,3042304000000,广义相对论简介
KB,* 宇宙概观,3042304000000,广义相对论简介
L,物理实验基础,,
L1,实验中常用仪器及其正确操作方法,,
L2,长度的测量,3042701010100,刻度尺的使用
L3,刻度尺、游标卡尺的使用,3042701010200,游标卡尺的使用
L4,螺旋测微器的使用,3042701020000,螺旋测微器
L5,电火花计时器、电磁打点计时器,3040205020100,电火花计时器、打点计时器
L6,示波器的使用,3041107040100,示波器原理
L7,传感器的应用,3041603000000,传感器应用实验
M,力学实验,,
M1,用打点计时器测速度,3040205020100,电火花计时器、打点计时器
M2,打点计时器系列实验中纸带的处理,3040205020200,测量瞬时速度和加速度
M3,验证力的平行四边形定则,3040303000000,实验：验证平行四边形定则
M4,探究小车速度随时间变化的规律,3040205020200,测量瞬时速度和加速度
M5,测定匀变速直线运动的加速度,3040205020200,测量瞬时速度和加速度
M6,验证牛顿第二运动定律,3040405010100,一般实验及误差分析（倾斜木板法）
M7,探究弹力和弹簧伸长的关系,3040301040200,实验：探究弹力和伸长量的关系
M8,探究加速度与物体质量、物体受力的关系,3040405010100,一般实验及误差分析（倾斜木板法）
M9,探究影响摩擦力的大小的因素,3040301050102,计算与应用（滑动摩擦力）
MA,研究匀变速直线运动,3040205020200,测量瞬时速度和加速度
MB,研究平抛物体的运动,3040503020000,频闪相机法
MC,研究弹簧振子的周期和小球质量的关系,3040901020000,弹簧振子的周期
MD,验证机械能守恒定律,3040706030000,验证机械能守恒定律
ME,验证动量守恒定律,3040805010000,水平地面（实验：验证动量守恒定律）
MF,用单摆测定重力加速度,3040904000000,实验：用单摆测重力加速度
MG,人造卫星上进行微重力条件下的实验,3040602020201,第一宇宙速度
MH,探究物体弹性碰撞的一些特点,3040802020400,碰撞分析
MI,测量人在某种运动中的功率,3040701020100,平均功率
MJ,探究功与速度变化的关系,3040706010000,探究做功与速度变化的关系
MK,探究单摆的周期与摆长的关系,3040904000000,实验：用单摆测重力加速度
ML,研究玩具电机的能量转化,3041504020000,含有电动机的问题（变压器）
MM,菜刀上的力学知识,3040302020200,计算与应用（力的分解）
MN,刹车时车轮被抱死的利与弊,3040301050300,摩擦力综合问题
MO,研制水“火箭”,3040803010000,爆炸模型
N,电学实验,3041207000000,电学实验
N1,用描迹法画出电场中平面上的等势线,3041103030000,实验：用描迹法画等势线
N2,测定金属的电阻率,3041207020102,分压接法
N3,测定电源的电动势和内阻,3041207040100,U—I法
N4,用多用电表测电阻,3041207050100,多用电表的原理
N5,描绘小电珠的伏安特性曲线,3041207030000,实验：绘制小灯泡的伏安特性曲线
N6,伏安法测电阻,3041207020102,分压接法
N7,用电解法测定元电荷,3041101010000,静电现象，电量，元电荷，电荷守恒
N8,自来水电阻率的测定,3041207020300,其他材料电阻率的测量
N9,研究闭合电路的欧姆定律,3041206010000,闭合电路欧姆定律
NA,把电流表改装成电压表,3041207010000,实验：电表的改装
NB,用多用电表探索黑箱内的电学元件,3041207060000,实验：探索黑箱内部的结构
ND,探究决定导线电阻的因素,3041207020200,电阻定律的应用
NE,探究变压器电压与匝数的关系,3041504010000,变压器的原理和简单应用
NF,研究电磁感应现象,3041401020000,产生感应电流的条件
NG,研究平行板电容器,3041106020000,实验：探究平行板电容器
O,光学实验及其他,,
O1,用油膜法估测分子的大小,3041701000000,实验：油膜法测分子直径
O2,估测压力锅内水的温度,3041705000000,实验：估测压力锅内水的温度
O3,测定玻璃的折射率,3042101040100,插针法
O4,用双缝干涉测光的波长,3042102010100,光的双缝干涉
O5,α粒子散射实验,3042502000000,原子的核式结构模型
O6,光电效应实验,3042402020000,光电效应的特点
O7,研究材料的保温性能,3042001020000,热与内能
O8,测光强,3042402040000,光子的动量
